Annotation,Feature,Classifier,Metric Score,Performance,Classifier Time
Rain,mfcc,LinearSVC,f1,0.75,0.24
Rain,mfcc,LinearSVC,f1,0.6222222222222222,0.24
Rain,mfcc,LinearSVC,f1,0.6666666666666666,0.24
Rain,mfcc,LinearSVC,f1,0.8421052631578947,0.24
Rain,mfcc,LinearSVC,f1,0.8571428571428571,0.24
Rain,mfcc,LinearSVC,balanced_accuracy,0.8063765736179529,0.24
Rain,mfcc,LinearSVC,balanced_accuracy,0.8518062397372743,0.24
Rain,mfcc,LinearSVC,balanced_accuracy,0.7698412698412698,0.24
Rain,mfcc,LinearSVC,balanced_accuracy,0.9087301587301587,0.24
Rain,mfcc,LinearSVC,balanced_accuracy,0.9126984126984127,0.24
Rain,mfcc,LinearSVC,roc_auc,0.9376026272577997,0.24
Rain,mfcc,LinearSVC,roc_auc,0.9373289545703339,0.24
Rain,mfcc,LinearSVC,roc_auc,0.9608843537414966,0.24
Rain,mfcc,LinearSVC,roc_auc,0.959467120181406,0.24
Rain,mfcc,LinearSVC,roc_auc,0.9662698412698413,0.24
Rain,mfcc,SGDClassifier,f1,0.7599999999999999,0.11
Rain,mfcc,SGDClassifier,f1,0.7333333333333333,0.11
Rain,mfcc,SGDClassifier,f1,0.7397260273972602,0.11
Rain,mfcc,SGDClassifier,f1,0.7741935483870968,0.11
Rain,mfcc,SGDClassifier,f1,0.8135593220338982,0.11
Rain,mfcc,SGDClassifier,balanced_accuracy,0.8196496989600437,0.11
Rain,mfcc,SGDClassifier,balanced_accuracy,0.8435960591133005,0.11
Rain,mfcc,SGDClassifier,balanced_accuracy,0.9107142857142857,0.11
Rain,mfcc,SGDClassifier,balanced_accuracy,0.8888888888888888,0.11
Rain,mfcc,SGDClassifier,balanced_accuracy,0.9007936507936507,0.11
Rain,mfcc,SGDClassifier,roc_auc,0.9597701149425287,0.11
Rain,mfcc,SGDClassifier,roc_auc,0.9512862616310893,0.11
Rain,mfcc,SGDClassifier,roc_auc,0.9501133786848073,0.11
Rain,mfcc,SGDClassifier,roc_auc,0.9580498866213152,0.11
Rain,mfcc,SGDClassifier,roc_auc,0.9699546485260772,0.11
Rain,mfcc,SVC,f1,0.7619047619047619,0.15
Rain,mfcc,SVC,f1,0.7384615384615385,0.15
Rain,mfcc,SVC,f1,0.7619047619047619,0.15
Rain,mfcc,SVC,f1,0.7272727272727273,0.15
Rain,mfcc,SVC,f1,0.819672131147541,0.15
Rain,mfcc,SVC,balanced_accuracy,0.8741105637657361,0.15
Rain,mfcc,SVC,balanced_accuracy,0.8661740558292282,0.15
Rain,mfcc,SVC,balanced_accuracy,0.8849206349206349,0.15
Rain,mfcc,SVC,balanced_accuracy,0.873015873015873,0.15
Rain,mfcc,SVC,balanced_accuracy,0.9146825396825398,0.15
Rain,mfcc,SVC,roc_auc,0.9578544061302682,0.15
Rain,mfcc,SVC,roc_auc,0.9501915708812261,0.15
Rain,mfcc,SVC,roc_auc,0.9589002267573696,0.15
Rain,mfcc,SVC,roc_auc,0.9586167800453514,0.15
Rain,mfcc,SVC,roc_auc,0.9804421768707483,0.15
Rain,mfcc,LogisticRegression,f1,0.7666666666666667,0.23
Rain,mfcc,LogisticRegression,f1,0.716417910447761,0.23
Rain,mfcc,LogisticRegression,f1,0.7647058823529412,0.23
Rain,mfcc,LogisticRegression,f1,0.8253968253968255,0.23
Rain,mfcc,LogisticRegression,f1,0.8125000000000001,0.23
Rain,mfcc,LogisticRegression,balanced_accuracy,0.8648056923918993,0.23
Rain,mfcc,LogisticRegression,balanced_accuracy,0.8582375478927202,0.23
Rain,mfcc,LogisticRegression,balanced_accuracy,0.9087301587301587,0.23
Rain,mfcc,LogisticRegression,balanced_accuracy,0.9285714285714286,0.23
Rain,mfcc,LogisticRegression,balanced_accuracy,0.9246031746031746,0.23
Rain,mfcc,LogisticRegression,roc_auc,0.9589490968801313,0.23
Rain,mfcc,LogisticRegression,roc_auc,0.9496442255062945,0.23
Rain,mfcc,LogisticRegression,roc_auc,0.9617346938775511,0.23
Rain,mfcc,LogisticRegression,roc_auc,0.9648526077097506,0.23
Rain,mfcc,LogisticRegression,roc_auc,0.9744897959183673,0.23
Rain,mfcc,DecisionTreeClassifier,f1,0.7307692307692308,0.12
Rain,mfcc,DecisionTreeClassifier,f1,0.6315789473684211,0.12
Rain,mfcc,DecisionTreeClassifier,f1,0.6274509803921569,0.12
Rain,mfcc,DecisionTreeClassifier,f1,0.7076923076923075,0.12
Rain,mfcc,DecisionTreeClassifier,f1,0.76,0.12
Rain,mfcc,DecisionTreeClassifier,balanced_accuracy,0.8117131910235358,0.12
Rain,mfcc,DecisionTreeClassifier,balanced_accuracy,0.7706622879036672,0.12
Rain,mfcc,DecisionTreeClassifier,balanced_accuracy,0.7579365079365079,0.12
Rain,mfcc,DecisionTreeClassifier,balanced_accuracy,0.8551587301587301,0.12
Rain,mfcc,DecisionTreeClassifier,balanced_accuracy,0.8273809523809523,0.12
Rain,mfcc,DecisionTreeClassifier,roc_auc,0.8117131910235359,0.12
Rain,mfcc,DecisionTreeClassifier,roc_auc,0.7706622879036672,0.12
Rain,mfcc,DecisionTreeClassifier,roc_auc,0.7579365079365079,0.12
Rain,mfcc,DecisionTreeClassifier,roc_auc,0.85515873015873,0.12
Rain,mfcc,DecisionTreeClassifier,roc_auc,0.8273809523809524,0.12
Rain,mfcc,RandomForestClassifier,f1,0.7346938775510204,1.46
Rain,mfcc,RandomForestClassifier,f1,0.851851851851852,1.46
Rain,mfcc,RandomForestClassifier,f1,0.76,1.46
Rain,mfcc,RandomForestClassifier,f1,0.830188679245283,1.46
Rain,mfcc,RandomForestClassifier,f1,0.8846153846153847,1.46
Rain,mfcc,RandomForestClassifier,balanced_accuracy,0.8024083196496989,1.46
Rain,mfcc,RandomForestClassifier,balanced_accuracy,0.8886152162014231,1.46
Rain,mfcc,RandomForestClassifier,balanced_accuracy,0.8273809523809523,1.46
Rain,mfcc,RandomForestClassifier,balanced_accuracy,0.8809523809523809,1.46
Rain,mfcc,RandomForestClassifier,balanced_accuracy,0.9067460317460317,1.46
Rain,mfcc,RandomForestClassifier,roc_auc,0.9521072796934865,1.46
Rain,mfcc,RandomForestClassifier,roc_auc,0.9614121510673235,1.46
Rain,mfcc,RandomForestClassifier,roc_auc,0.9590419501133787,1.46
Rain,mfcc,RandomForestClassifier,roc_auc,0.9671201814058958,1.46
Rain,mfcc,RandomForestClassifier,roc_auc,0.9974489795918368,1.46
Rain,mfcc,GradientBoostingClassifier,f1,0.7599999999999999,2.26
Rain,mfcc,GradientBoostingClassifier,f1,0.8,2.26
Rain,mfcc,GradientBoostingClassifier,f1,0.7169811320754718,2.26
Rain,mfcc,GradientBoostingClassifier,f1,0.7857142857142857,2.26
Rain,mfcc,GradientBoostingClassifier,f1,0.8727272727272727,2.26
Rain,mfcc,GradientBoostingClassifier,balanced_accuracy,0.8196496989600437,2.26
Rain,mfcc,GradientBoostingClassifier,balanced_accuracy,0.8634373289545703,2.26
Rain,mfcc,GradientBoostingClassifier,balanced_accuracy,0.8154761904761905,2.26
Rain,mfcc,GradientBoostingClassifier,balanced_accuracy,0.8690476190476191,2.26
Rain,mfcc,GradientBoostingClassifier,balanced_accuracy,0.9166666666666666,2.26
Rain,mfcc,GradientBoostingClassifier,roc_auc,0.9584017515051998,2.26
Rain,mfcc,GradientBoostingClassifier,roc_auc,0.9537493158182814,2.26
Rain,mfcc,GradientBoostingClassifier,roc_auc,0.9379251700680271,2.26
Rain,mfcc,GradientBoostingClassifier,roc_auc,0.9594671201814059,2.26
Rain,mfcc,GradientBoostingClassifier,roc_auc,0.9872448979591837,2.26
Insects,mfcc,LinearSVC,f1,0.027777777777777776,0.36
Insects,mfcc,LinearSVC,f1,0.634920634920635,0.36
Insects,mfcc,LinearSVC,f1,0.0,0.36
Insects,mfcc,LinearSVC,f1,0.0,0.36
Insects,mfcc,LinearSVC,f1,0.6436781609195402,0.36
Insects,mfcc,LinearSVC,balanced_accuracy,0.46935096153846156,0.36
Insects,mfcc,LinearSVC,balanced_accuracy,0.6916208791208791,0.36
Insects,mfcc,LinearSVC,balanced_accuracy,0.5,0.36
Insects,mfcc,LinearSVC,balanced_accuracy,0.5,0.36
Insects,mfcc,LinearSVC,balanced_accuracy,0.6422466422466422,0.36
Insects,mfcc,LinearSVC,roc_auc,0.5397493131868132,0.36
Insects,mfcc,LinearSVC,roc_auc,0.7434752747252746,0.36
Insects,mfcc,LinearSVC,roc_auc,0.6521018663875806,0.36
Insects,mfcc,LinearSVC,roc_auc,0.5705564276992848,0.36
Insects,mfcc,LinearSVC,roc_auc,0.676521890807605,0.36
Insects,mfcc,SGDClassifier,f1,0.6206896551724138,0.09
Insects,mfcc,SGDClassifier,f1,0.16901408450704225,0.09
Insects,mfcc,SGDClassifier,f1,0.5887850467289719,0.09
Insects,mfcc,SGDClassifier,f1,0.06153846153846154,0.09
Insects,mfcc,SGDClassifier,f1,0.6143790849673203,0.09
Insects,mfcc,SGDClassifier,balanced_accuracy,0.5746050824175825,0.09
Insects,mfcc,SGDClassifier,balanced_accuracy,0.5413804945054945,0.09
Insects,mfcc,SGDClassifier,balanced_accuracy,0.5164835164835165,0.09
Insects,mfcc,SGDClassifier,balanced_accuracy,0.5158730158730158,0.09
Insects,mfcc,SGDClassifier,balanced_accuracy,0.6367521367521367,0.09
Insects,mfcc,SGDClassifier,roc_auc,0.6103193681318682,0.09
Insects,mfcc,SGDClassifier,roc_auc,0.6529876373626374,0.09
Insects,mfcc,SGDClassifier,roc_auc,0.7520495377638236,0.09
Insects,mfcc,SGDClassifier,roc_auc,0.5484039769754055,0.09
Insects,mfcc,SGDClassifier,roc_auc,0.6580324437467295,0.09
Insects,mfcc,SVC,f1,0.5714285714285714,0.25
Insects,mfcc,SVC,f1,0.6627218934911243,0.25
Insects,mfcc,SVC,f1,0.658682634730539,0.25
Insects,mfcc,SVC,f1,0.6951219512195121,0.25
Insects,mfcc,SVC,f1,0.6628571428571429,0.25
Insects,mfcc,SVC,balanced_accuracy,0.5673076923076923,0.25
Insects,mfcc,SVC,balanced_accuracy,0.6682692307692308,0.25
Insects,mfcc,SVC,balanced_accuracy,0.6672771672771673,0.25
Insects,mfcc,SVC,balanced_accuracy,0.7106227106227107,0.25
Insects,mfcc,SVC,balanced_accuracy,0.6636141636141636,0.25
Insects,mfcc,SVC,roc_auc,0.6748798076923077,0.25
Insects,mfcc,SVC,roc_auc,0.6988324175824177,0.25
Insects,mfcc,SVC,roc_auc,0.7523983952555381,0.25
Insects,mfcc,SVC,roc_auc,0.7639979068550498,0.25
Insects,mfcc,SVC,roc_auc,0.7049537763823478,0.25
Insects,mfcc,LogisticRegression,f1,0.496551724137931,0.23
Insects,mfcc,LogisticRegression,f1,0.6573426573426573,0.23
Insects,mfcc,LogisticRegression,f1,0.6344827586206897,0.23
Insects,mfcc,LogisticRegression,f1,0.5815602836879433,0.23
Insects,mfcc,LogisticRegression,f1,0.6056338028169014,0.23
Insects,mfcc,LogisticRegression,balanced_accuracy,0.5339972527472527,0.23
Insects,mfcc,LogisticRegression,balanced_accuracy,0.6913633241758241,0.23
Insects,mfcc,LogisticRegression,balanced_accuracy,0.6672771672771672,0.23
Insects,mfcc,LogisticRegression,balanced_accuracy,0.6221001221001221,0.23
Insects,mfcc,LogisticRegression,balanced_accuracy,0.6434676434676434,0.23
Insects,mfcc,LogisticRegression,roc_auc,0.5785542582417582,0.23
Insects,mfcc,LogisticRegression,roc_auc,0.7609890109890111,0.23
Insects,mfcc,LogisticRegression,roc_auc,0.7393162393162394,0.23
Insects,mfcc,LogisticRegression,roc_auc,0.7034711320425606,0.23
Insects,mfcc,LogisticRegression,roc_auc,0.6873364730507587,0.23
Insects,mfcc,DecisionTreeClassifier,f1,0.43076923076923074,0.14
Insects,mfcc,DecisionTreeClassifier,f1,0.5179856115107914,0.14
Insects,mfcc,DecisionTreeClassifier,f1,0.5486725663716814,0.14
Insects,mfcc,DecisionTreeClassifier,f1,0.5365853658536585,0.14
Insects,mfcc,DecisionTreeClassifier,f1,0.5757575757575758,0.14
Insects,mfcc,DecisionTreeClassifier,balanced_accuracy,0.5099587912087913,0.14
Insects,mfcc,DecisionTreeClassifier,balanced_accuracy,0.5669642857142857,0.14
Insects,mfcc,DecisionTreeClassifier,balanced_accuracy,0.6416361416361416,0.14
Insects,mfcc,DecisionTreeClassifier,balanced_accuracy,0.6135531135531136,0.14
Insects,mfcc,DecisionTreeClassifier,balanced_accuracy,0.6312576312576312,0.14
Insects,mfcc,DecisionTreeClassifier,roc_auc,0.5171703296703296,0.14
Insects,mfcc,DecisionTreeClassifier,roc_auc,0.570054945054945,0.14
Insects,mfcc,DecisionTreeClassifier,roc_auc,0.6426827141112855,0.14
Insects,mfcc,DecisionTreeClassifier,roc_auc,0.6164311878597593,0.14
Insects,mfcc,DecisionTreeClassifier,roc_auc,0.6264608407465551,0.14
Insects,mfcc,RandomForestClassifier,f1,0.4628099173553719,1.71
Insects,mfcc,RandomForestClassifier,f1,0.5271317829457365,1.71
Insects,mfcc,RandomForestClassifier,f1,0.5321100917431192,1.71
Insects,mfcc,RandomForestClassifier,f1,0.5178571428571429,1.71
Insects,mfcc,RandomForestClassifier,f1,0.5882352941176471,1.71
Insects,mfcc,RandomForestClassifier,balanced_accuracy,0.5594093406593407,1.71
Insects,mfcc,RandomForestClassifier,balanced_accuracy,0.5952953296703296,1.71
Insects,mfcc,RandomForestClassifier,balanced_accuracy,0.6367521367521367,1.71
Insects,mfcc,RandomForestClassifier,balanced_accuracy,0.6202686202686203,1.71
Insects,mfcc,RandomForestClassifier,balanced_accuracy,0.6623931623931625,1.71
Insects,mfcc,RandomForestClassifier,roc_auc,0.6258585164835164,1.71
Insects,mfcc,RandomForestClassifier,roc_auc,0.7009787087912089,1.71
Insects,mfcc,RandomForestClassifier,roc_auc,0.74707831850689,1.71
Insects,mfcc,RandomForestClassifier,roc_auc,0.7018140589569161,1.71
Insects,mfcc,RandomForestClassifier,roc_auc,0.7211756497470783,1.71
Insects,mfcc,GradientBoostingClassifier,f1,0.41935483870967744,2.21
Insects,mfcc,GradientBoostingClassifier,f1,0.5230769230769231,2.21
Insects,mfcc,GradientBoostingClassifier,f1,0.5565217391304348,2.21
Insects,mfcc,GradientBoostingClassifier,f1,0.48275862068965514,2.21
Insects,mfcc,GradientBoostingClassifier,f1,0.5128205128205129,2.21
Insects,mfcc,GradientBoostingClassifier,balanced_accuracy,0.5163118131868132,2.21
Insects,mfcc,GradientBoostingClassifier,balanced_accuracy,0.5898008241758241,2.21
Insects,mfcc,GradientBoostingClassifier,balanced_accuracy,0.644078144078144,2.21
Insects,mfcc,GradientBoostingClassifier,balanced_accuracy,0.5848595848595848,2.21
Insects,mfcc,GradientBoostingClassifier,balanced_accuracy,0.6062271062271063,2.21
Insects,mfcc,GradientBoostingClassifier,roc_auc,0.6206215659340659,2.21
Insects,mfcc,GradientBoostingClassifier,roc_auc,0.6881868131868132,2.21
Insects,mfcc,GradientBoostingClassifier,roc_auc,0.7473399616256758,2.21
Insects,mfcc,GradientBoostingClassifier,roc_auc,0.6923076923076923,2.21
Insects,mfcc,GradientBoostingClassifier,roc_auc,0.7330368044653759,2.21
Birds,mfcc,LinearSVC,f1,0.0,0.32
Birds,mfcc,LinearSVC,f1,0.0,0.32
Birds,mfcc,LinearSVC,f1,0.0,0.32
Birds,mfcc,LinearSVC,f1,0.0,0.32
Birds,mfcc,LinearSVC,f1,0.11764705882352941,0.32
Birds,mfcc,LinearSVC,balanced_accuracy,0.5,0.32
Birds,mfcc,LinearSVC,balanced_accuracy,0.5,0.32
Birds,mfcc,LinearSVC,balanced_accuracy,0.5,0.32
Birds,mfcc,LinearSVC,balanced_accuracy,0.5,0.32
Birds,mfcc,LinearSVC,balanced_accuracy,0.5040790038643195,0.32
Birds,mfcc,LinearSVC,roc_auc,0.5611679454390451,0.32
Birds,mfcc,LinearSVC,roc_auc,0.5987429034874291,0.32
Birds,mfcc,LinearSVC,roc_auc,0.5873765564620008,0.32
Birds,mfcc,LinearSVC,roc_auc,0.6732503220266208,0.32
Birds,mfcc,LinearSVC,roc_auc,0.5749248604551309,0.32
Birds,mfcc,SGDClassifier,f1,0.20359281437125748,0.09
Birds,mfcc,SGDClassifier,f1,0.20930232558139536,0.09
Birds,mfcc,SGDClassifier,f1,0.25925925925925924,0.09
Birds,mfcc,SGDClassifier,f1,0.24,0.09
Birds,mfcc,SGDClassifier,f1,0.2765957446808511,0.09
Birds,mfcc,SGDClassifier,balanced_accuracy,0.5181159420289855,0.09
Birds,mfcc,SGDClassifier,balanced_accuracy,0.5036496350364964,0.09
Birds,mfcc,SGDClassifier,balanced_accuracy,0.630742808072134,0.09
Birds,mfcc,SGDClassifier,balanced_accuracy,0.5699871189351653,0.09
Birds,mfcc,SGDClassifier,balanced_accuracy,0.6487762988407042,0.09
Birds,mfcc,SGDClassifier,roc_auc,0.6754049445865302,0.09
Birds,mfcc,SGDClassifier,roc_auc,0.7191808596918086,0.09
Birds,mfcc,SGDClassifier,roc_auc,0.7294976384714469,0.09
Birds,mfcc,SGDClassifier,roc_auc,0.7376556462000858,0.09
Birds,mfcc,SGDClassifier,roc_auc,0.6642335766423357,0.09
Birds,mfcc,SVC,f1,0.2758620689655173,0.23
Birds,mfcc,SVC,f1,0.2650602409638554,0.23
Birds,mfcc,SVC,f1,0.3218390804597701,0.23
Birds,mfcc,SVC,f1,0.28571428571428575,0.23
Birds,mfcc,SVC,f1,0.31111111111111106,0.23
Birds,mfcc,SVC,balanced_accuracy,0.6427962489343564,0.23
Birds,mfcc,SVC,balanced_accuracy,0.6084752635847527,0.23
Birds,mfcc,SVC,balanced_accuracy,0.7073851438385573,0.23
Birds,mfcc,SVC,balanced_accuracy,0.652211249463289,0.23
Birds,mfcc,SVC,balanced_accuracy,0.6964362387290682,0.23
Birds,mfcc,SVC,roc_auc,0.7333759590792839,0.23
Birds,mfcc,SVC,roc_auc,0.6640308191403081,0.23
Birds,mfcc,SVC,roc_auc,0.8097896092743668,0.23
Birds,mfcc,SVC,roc_auc,0.7131816230141692,0.23
Birds,mfcc,SVC,roc_auc,0.7367969085444397,0.23
Birds,mfcc,LogisticRegression,f1,0.23655913978494625,0.23
Birds,mfcc,LogisticRegression,f1,0.29268292682926833,0.23
Birds,mfcc,LogisticRegression,f1,0.27906976744186046,0.23
Birds,mfcc,LogisticRegression,f1,0.3448275862068966,0.23
Birds,mfcc,LogisticRegression,f1,0.26506024096385544,0.23
Birds,mfcc,LogisticRegression,balanced_accuracy,0.5880221653878943,0.23
Birds,mfcc,LogisticRegression,balanced_accuracy,0.643552311435523,0.23
Birds,mfcc,LogisticRegression,balanced_accuracy,0.6449119793902962,0.23
Birds,mfcc,LogisticRegression,balanced_accuracy,0.740446543580936,0.23
Birds,mfcc,LogisticRegression,balanced_accuracy,0.6227994847574067,0.23
Birds,mfcc,LogisticRegression,roc_auc,0.6093350383631714,0.23
Birds,mfcc,LogisticRegression,roc_auc,0.6656528791565288,0.23
Birds,mfcc,LogisticRegression,roc_auc,0.7179046801202233,0.23
Birds,mfcc,LogisticRegression,roc_auc,0.7595534564190639,0.23
Birds,mfcc,LogisticRegression,roc_auc,0.6504937741519966,0.23
Birds,mfcc,DecisionTreeClassifier,f1,0.10256410256410256,0.12
Birds,mfcc,DecisionTreeClassifier,f1,0.1818181818181818,0.12
Birds,mfcc,DecisionTreeClassifier,f1,0.33333333333333337,0.12
Birds,mfcc,DecisionTreeClassifier,f1,0.23529411764705882,0.12
Birds,mfcc,DecisionTreeClassifier,f1,0.0,0.12
Birds,mfcc,DecisionTreeClassifier,balanced_accuracy,0.4863597612958227,0.12
Birds,mfcc,DecisionTreeClassifier,balanced_accuracy,0.5395377128953771,0.12
Birds,mfcc,DecisionTreeClassifier,balanced_accuracy,0.6290253327608416,0.12
Birds,mfcc,DecisionTreeClassifier,balanced_accuracy,0.5702018033490769,0.12
Birds,mfcc,DecisionTreeClassifier,balanced_accuracy,0.4343065693430657,0.12
Birds,mfcc,DecisionTreeClassifier,roc_auc,0.48231031543052005,0.12
Birds,mfcc,DecisionTreeClassifier,roc_auc,0.537712895377129,0.12
Birds,mfcc,DecisionTreeClassifier,roc_auc,0.6273078574495492,0.12
Birds,mfcc,DecisionTreeClassifier,roc_auc,0.5727780163160155,0.12
Birds,mfcc,DecisionTreeClassifier,roc_auc,0.43430656934306566,0.12
Birds,mfcc,RandomForestClassifier,f1,0.0,1.56
Birds,mfcc,RandomForestClassifier,f1,0.0,1.56
Birds,mfcc,RandomForestClassifier,f1,0.0,1.56
Birds,mfcc,RandomForestClassifier,f1,0.0,1.56
Birds,mfcc,RandomForestClassifier,f1,0.0,1.56
Birds,mfcc,RandomForestClassifier,balanced_accuracy,0.4855072463768116,1.56
Birds,mfcc,RandomForestClassifier,balanced_accuracy,0.4927007299270073,1.56
Birds,mfcc,RandomForestClassifier,balanced_accuracy,0.5,1.56
Birds,mfcc,RandomForestClassifier,balanced_accuracy,0.4927007299270073,1.56
Birds,mfcc,RandomForestClassifier,balanced_accuracy,0.48905109489051096,1.56
Birds,mfcc,RandomForestClassifier,roc_auc,0.6308610400682012,1.56
Birds,mfcc,RandomForestClassifier,roc_auc,0.6774128142741281,1.56
Birds,mfcc,RandomForestClassifier,roc_auc,0.7629884070416488,1.56
Birds,mfcc,RandomForestClassifier,roc_auc,0.6541434091884929,1.56
Birds,mfcc,RandomForestClassifier,roc_auc,0.6981537140403606,1.56
Birds,mfcc,GradientBoostingClassifier,f1,0.15999999999999998,2.21
Birds,mfcc,GradientBoostingClassifier,f1,0.1739130434782609,2.21
Birds,mfcc,GradientBoostingClassifier,f1,0.2857142857142857,2.21
Birds,mfcc,GradientBoostingClassifier,f1,0.0,2.21
Birds,mfcc,GradientBoostingClassifier,f1,0.0,2.21
Birds,mfcc,GradientBoostingClassifier,balanced_accuracy,0.5370843989769821,2.21
Birds,mfcc,GradientBoostingClassifier,balanced_accuracy,0.5446066504460665,2.21
Birds,mfcc,GradientBoostingClassifier,balanced_accuracy,0.5845856590811507,2.21
Birds,mfcc,GradientBoostingClassifier,balanced_accuracy,0.4854014598540146,2.21
Birds,mfcc,GradientBoostingClassifier,balanced_accuracy,0.48175182481751827,2.21
Birds,mfcc,GradientBoostingClassifier,roc_auc,0.6724211423699915,2.21
Birds,mfcc,GradientBoostingClassifier,roc_auc,0.6912003244120032,2.21
Birds,mfcc,GradientBoostingClassifier,roc_auc,0.8166595105195363,2.21
Birds,mfcc,GradientBoostingClassifier,roc_auc,0.6097037355088021,2.21
Birds,mfcc,GradientBoostingClassifier,roc_auc,0.7187634177758695,2.21
Bats,mfcc,LinearSVC,f1,0.1111111111111111,0.29
Bats,mfcc,LinearSVC,f1,0.0,0.29
Bats,mfcc,LinearSVC,f1,0.0,0.29
Bats,mfcc,LinearSVC,f1,0.0,0.29
Bats,mfcc,LinearSVC,f1,0.0,0.29
Bats,mfcc,LinearSVC,balanced_accuracy,0.5294117647058824,0.29
Bats,mfcc,LinearSVC,balanced_accuracy,0.5,0.29
Bats,mfcc,LinearSVC,balanced_accuracy,0.4854014598540146,0.29
Bats,mfcc,LinearSVC,balanced_accuracy,0.5,0.29
Bats,mfcc,LinearSVC,balanced_accuracy,0.5,0.29
Bats,mfcc,LinearSVC,roc_auc,0.7446717817561808,0.29
Bats,mfcc,LinearSVC,roc_auc,0.6594202898550725,0.29
Bats,mfcc,LinearSVC,roc_auc,0.7460283383426363,0.29
Bats,mfcc,LinearSVC,roc_auc,0.7410905968226708,0.29
Bats,mfcc,LinearSVC,roc_auc,0.7329325890940318,0.29
Bats,mfcc,SGDClassifier,f1,0.2207792207792208,0.07
Bats,mfcc,SGDClassifier,f1,0.35714285714285715,0.07
Bats,mfcc,SGDClassifier,f1,0.22666666666666666,0.07
Bats,mfcc,SGDClassifier,f1,0.375,0.07
Bats,mfcc,SGDClassifier,f1,0.391304347826087,0.07
Bats,mfcc,SGDClassifier,balanced_accuracy,0.5652173913043478,0.07
Bats,mfcc,SGDClassifier,balanced_accuracy,0.6890451832907076,0.07
Bats,mfcc,SGDClassifier,balanced_accuracy,0.5766423357664233,0.07
Bats,mfcc,SGDClassifier,balanced_accuracy,0.6844139115500214,0.07
Bats,mfcc,SGDClassifier,balanced_accuracy,0.6917131816230142,0.07
Bats,mfcc,SGDClassifier,roc_auc,0.8162830349531116,0.07
Bats,mfcc,SGDClassifier,roc_auc,0.7698209718670077,0.07
Bats,mfcc,SGDClassifier,roc_auc,0.7410905968226706,0.07
Bats,mfcc,SGDClassifier,roc_auc,0.820094461142121,0.07
Bats,mfcc,SGDClassifier,roc_auc,0.8321167883211679,0.07
Bats,mfcc,SVC,f1,0.3655913978494624,0.24
Bats,mfcc,SVC,f1,0.32941176470588235,0.24
Bats,mfcc,SVC,f1,0.32499999999999996,0.24
Bats,mfcc,SVC,f1,0.35443037974683544,0.24
Bats,mfcc,SVC,f1,0.3764705882352941,0.24
Bats,mfcc,SVC,balanced_accuracy,0.786231884057971,0.24
Bats,mfcc,SVC,balanced_accuracy,0.7161125319693095,0.24
Bats,mfcc,SVC,balanced_accuracy,0.699871189351653,0.24
Bats,mfcc,SVC,balanced_accuracy,0.7365822241305281,0.24
Bats,mfcc,SVC,balanced_accuracy,0.7808072133963074,0.24
Bats,mfcc,SVC,roc_auc,0.8022165387894289,0.24
Bats,mfcc,SVC,roc_auc,0.7826086956521738,0.24
Bats,mfcc,SVC,roc_auc,0.770502361528553,0.24
Bats,mfcc,SVC,roc_auc,0.8097896092743666,0.24
Bats,mfcc,SVC,roc_auc,0.8085015027908974,0.24
Bats,mfcc,LogisticRegression,f1,0.379746835443038,0.23
Bats,mfcc,LogisticRegression,f1,0.3611111111111111,0.23
Bats,mfcc,LogisticRegression,f1,0.3666666666666667,0.23
Bats,mfcc,LogisticRegression,f1,0.40624999999999994,0.23
Bats,mfcc,LogisticRegression,f1,0.4057971014492754,0.23
Bats,mfcc,LogisticRegression,balanced_accuracy,0.7708866155157715,0.23
Bats,mfcc,LogisticRegression,balanced_accuracy,0.7301790281329923,0.23
Bats,mfcc,LogisticRegression,balanced_accuracy,0.7067410905968227,0.23
Bats,mfcc,LogisticRegression,balanced_accuracy,0.7582653499355947,0.23
Bats,mfcc,LogisticRegression,balanced_accuracy,0.7730785744954916,0.23
Bats,mfcc,LogisticRegression,roc_auc,0.782608695652174,0.23
Bats,mfcc,LogisticRegression,roc_auc,0.777919863597613,0.23
Bats,mfcc,LogisticRegression,roc_auc,0.7492486045513096,0.23
Bats,mfcc,LogisticRegression,roc_auc,0.8209531987977672,0.23
Bats,mfcc,LogisticRegression,roc_auc,0.8376985830828682,0.23
Bats,mfcc,DecisionTreeClassifier,f1,0.30769230769230765,0.13
Bats,mfcc,DecisionTreeClassifier,f1,0.27586206896551724,0.13
Bats,mfcc,DecisionTreeClassifier,f1,0.25,0.13
Bats,mfcc,DecisionTreeClassifier,f1,0.22857142857142856,0.13
Bats,mfcc,DecisionTreeClassifier,f1,0.39999999999999997,0.13
Bats,mfcc,DecisionTreeClassifier,balanced_accuracy,0.6184995737425405,0.13
Bats,mfcc,DecisionTreeClassifier,balanced_accuracy,0.5886615515771526,0.13
Bats,mfcc,DecisionTreeClassifier,balanced_accuracy,0.5775010734220696,0.13
Bats,mfcc,DecisionTreeClassifier,balanced_accuracy,0.5665521683125805,0.13
Bats,mfcc,DecisionTreeClassifier,balanced_accuracy,0.6657363675397165,0.13
Bats,mfcc,DecisionTreeClassifier,roc_auc,0.6210571184995738,0.13
Bats,mfcc,DecisionTreeClassifier,roc_auc,0.5869565217391304,0.13
Bats,mfcc,DecisionTreeClassifier,roc_auc,0.5775010734220696,0.13
